1933131,DELIVERED,8/1/2021 20:46
1933200,DELIVERED,8/1/2021 20:46
1933266,DELIVERED,8/1/2021 20:46
1933350,DELIVERED,8/1/2021 20:46
1933382,DELIVERED,8/1/2021 20:46
1939056,DELIVERED,7/31/2021 7:31
1939129,DELIVERED,7/31/2021 7:36
1931680,DELIVERED,7/31/2021 13:11
1940244,DELIVERED,8/2/2021 6:56
1942770,DELIVERED,8/2/2021 6:56
1942920,DELIVERED,8/2/2021 6:56
1943022,DELIVERED,8/2/2021 6:56
1943413,CLOSURE_IN_PROGRESS,8/2/2021 6:56
1943740,DELIVERED,8/2/2021 6:56
1944094,DELIVERED,8/2/2021 6:56
1941417,DELIVERED,8/2/2021 7:01
1941433,DELIVERED,8/2/2021 7:01
1941519,DELIVERED,8/2/2021 7:01
1941757,DELIVERED,8/2/2021 7:01
1941888,DELIVERED,8/2/2021 7:01
1942024,DELIVERED,8/2/2021 7:01
1942335,DELIVERED,8/2/2021 7:01
1942467,DELIVERED,8/2/2021 7:01
1942484,DELIVERED,8/2/2021 7:01
1943234,DELIVERED,8/2/2021 7:01
1941195,DELIVERED,8/2/2021 7:06
1941326,DELIVERED,8/2/2021 7:06
1941391,DELIVERED,8/2/2021 7:06
1941661,DELIVERED,8/2/2021 7:06
1941717,DELIVERED,8/2/2021 7:06
1944142,DELIVERED,8/2/2021 7:06
1945906,DELIVERED,8/2/2021 7:11
1946142,DELIVERED,8/2/2021 7:11
1944871,DELIVERED,8/2/2021 7:31
1945071,DELIVERED,8/2/2021 7:31
1936196,DELIVERED,8/2/2021 14:56
1936231,DELIVERED,8/2/2021 14:56
1936266,DELIVERED,8/2/2021 14:56
1936351,DELIVERED,8/2/2021 14:56
1936353,DELIVERED,8/2/2021 14:57
1936643,DELIVERED,8/2/2021 14:57
1936655,DELIVERED,8/2/2021 14:57
1936707,DELIVERED,8/2/2021 14:57
1936832,DELIVERED,8/2/2021 14:57
1936911,DELIVERED,8/2/2021 14:57
1936920,DELIVERED,8/2/2021 14:57
1936952,DELIVERED,8/2/2021 14:57
1937042,DELIVERED,8/2/2021 14:57
1937095,DELIVERED,8/2/2021 14:57
1937222,DELIVERED,8/2/2021 14:57
1937255,DELIVERED,8/2/2021 14:57
1937350,DELIVERED,8/2/2021 14:57
1937351,DELIVERED,8/2/2021 14:57
1937385,DELIVERED,8/2/2021 14:57
1937471,DELIVERED,8/2/2021 14:57
1937732,DELIVERED,8/2/2021 14:57
1937771,DELIVERED,8/2/2021 14:57
1937850,DELIVERED,8/2/2021 14:57
1937851,DELIVERED,8/2/2021 14:57
1937933,DELIVERED,8/2/2021 14:57
1937983,DELIVERED,8/2/2021 14:57
1938074,DELIVERED,8/2/2021 14:57
1938090,DELIVERED,8/2/2021 14:57
1938135,DELIVERED,8/2/2021 14:57
1938195,DELIVERED,8/2/2021 14:57
1938211,DELIVERED,8/2/2021 14:57
1938230,DELIVERED,8/2/2021 14:57
1938310,DELIVERED,8/2/2021 14:57
1938848,DELIVERED,8/2/2021 14:57
1938948,DELIVERED,8/2/2021 14:57
1939069,DELIVERED,8/2/2021 14:57
1939118,DELIVERED,8/2/2021 14:57
1939133,DELIVERED,8/2/2021 14:57
1939206,DELIVERED,8/2/2021 14:57
1939207,DELIVERED,8/2/2021 14:57
1939222,DELIVERED,8/2/2021 14:57
1939290,DELIVERED,8/2/2021 14:57
1939365,DELIVERED,8/2/2021 14:57
1939393,DELIVERED,8/2/2021 14:57
1939443,DELIVERED,8/2/2021 14:57
1939537,DELIVERED,8/2/2021 14:57
1939567,DELIVERED,8/2/2021 14:57
1939586,DELIVERED,8/2/2021 14:57
1939616,DELIVERED,8/2/2021 14:57
1939677,DELIVERED,8/2/2021 14:57
1939714,DELIVERED,8/2/2021 14:57
1939731,DELIVERED,8/2/2021 14:57
1939831,DELIVERED,8/2/2021 14:57
1939979,DELIVERED,8/2/2021 14:57
1940028,DELIVERED,8/2/2021 14:58
1940076,DELIVERED,8/2/2021 14:58
1940095,DELIVERED,8/2/2021 14:58
1940352,DELIVERED,8/2/2021 14:58
1940413,DELIVERED,8/2/2021 14:58
1940428,DELIVERED,8/2/2021 14:58
1940443,DELIVERED,8/2/2021 14:58
1940447,DELIVERED,8/2/2021 14:58
1940460,DELIVERED,8/2/2021 14:58
1940472,DELIVERED,8/2/2021 14:58
1940475,DELIVERED,8/2/2021 14:58
1940508,DELIVERED,8/2/2021 14:58
1940526,DELIVERED,8/2/2021 14:58
1940645,DELIVERED,8/2/2021 14:58
1940661,DELIVERED,8/2/2021 14:58
1940698,DELIVERED,8/2/2021 14:58
1940715,DELIVERED,8/2/2021 14:58
1940717,DELIVERED,8/2/2021 14:58
1940813,DELIVERED,8/2/2021 14:58
1940851,DELIVERED,8/2/2021 14:58
1940883,DELIVERED,8/2/2021 14:58
1925604,DELIVERED,8/2/2021 23:08
1925609,CHECKED_OUT,8/2/2021 23:08
1925628,DELIVERED,8/2/2021 23:08
1925631,DELIVERED,8/2/2021 23:08
1925632,CHECKED_OUT,8/2/2021 23:08
1925638,DELIVERED,8/2/2021 23:08
1925645,DELIVERED,8/2/2021 23:08
1925696,CHECKED_OUT,8/2/2021 23:08
1925696,DELIVERED,8/2/2021 23:08
1925716,CHECKED_OUT,8/2/2021 23:08
1925732,CHECKED_OUT,8/2/2021 23:08
1925788,CHECKED_OUT,8/2/2021 23:08
1925858,CHECKED_OUT,8/2/2021 23:08
1935521,DELIVERED,7/31/2021 6:31
1935749,DELIVERED,7/31/2021 6:41
1935931,DELIVERED,7/31/2021 6:41
1935961,DELIVERED,7/31/2021 6:46
1936135,DELIVERED,7/31/2021 6:46
1940389,DELIVERED,7/31/2021 11:36
1924799,DELIVERED,8/1/2021 20:46
1928093,DELIVERED,8/1/2021 20:46
1928095,DELIVERED,8/1/2021 20:46
1928348,DELIVERED,8/1/2021 20:46
1928420,DELIVERED,8/1/2021 20:46
1928507,DELIVERED,8/1/2021 20:46
1928514,DELIVERED,8/1/2021 20:46
1928695,DELIVERED,8/1/2021 20:46
1928727,DELIVERED,8/1/2021 20:46
1928752,DELIVERED,8/1/2021 20:46
1928892,DELIVERED,8/1/2021 20:46
1928937,DELIVERED,8/1/2021 20:46
1928954,DELIVERED,8/1/2021 20:46
1928981,DELIVERED,8/1/2021 20:46
1929336,DELIVERED,8/1/2021 20:46
1929550,DELIVERED,8/1/2021 20:46
1929618,DELIVERED,8/1/2021 20:46
1930135,DELIVERED,8/1/2021 20:46
1930441,DELIVERED,8/1/2021 20:46
1930482,DELIVERED,8/1/2021 20:46
1930558,DELIVERED,8/1/2021 20:46
1930749,DELIVERED,8/1/2021 20:46
1930765,DELIVERED,8/1/2021 20:46
1931563,DELIVERED,8/1/2021 20:46
1931565,DELIVERED,8/1/2021 20:46
1931759,DELIVERED,8/1/2021 20:46
1931768,DELIVERED,8/1/2021 20:46
1931964,DELIVERED,8/1/2021 20:46
1931975,DELIVERED,8/1/2021 20:46
1932039,DELIVERED,8/1/2021 20:46
1932367,DELIVERED,8/1/2021 20:46
1932410,DELIVERED,8/1/2021 20:46
1932419,DELIVERED,8/1/2021 20:46
1932466,DELIVERED,8/1/2021 20:46
1932792,DELIVERED,8/1/2021 20:46
1932806,DELIVERED,8/1/2021 20:46
1932840,DELIVERED,8/1/2021 20:46
1932939,DELIVERED,8/1/2021 20:46
1938093,DELIVERED,7/31/2021 7:21
1933538,DELIVERED,7/31/2021 13:11
1940231,DELIVERED,8/2/2021 6:56
1943284,DELIVERED,8/2/2021 6:56
1943700,DELIVERED,8/2/2021 6:56
1943976,DELIVERED,8/2/2021 6:56
1942178,DELIVERED,8/2/2021 7:01
1943224,DELIVERED,8/2/2021 7:01
1941058,DELIVERED,8/2/2021 7:06
1941099,DELIVERED,8/2/2021 7:06
1941147,DELIVERED,8/2/2021 7:06
1946048,DELIVERED,8/2/2021 7:11
1946609,DELIVERED,8/2/2021 7:11
1944774,DELIVERED,8/2/2021 7:31
1944858,DELIVERED,8/2/2021 7:31
1945135,DELIVERED,8/2/2021 7:31
1925270,DELIVERED,8/2/2021 9:26
1936185,DELIVERED,8/2/2021 14:56
1936233,DELIVERED,8/2/2021 14:56
1936235,DELIVERED,8/2/2021 14:56
1936235,DELIVERED,8/2/2021 14:56
1936269,DELIVERED,8/2/2021 14:56
1936323,DELIVERED,8/2/2021 14:56
1936382,DELIVERED,8/2/2021 14:57
1936409,DELIVERED,8/2/2021 14:57
1936718,DELIVERED,8/2/2021 14:57
1936732,DELIVERED,8/2/2021 14:57
1936832,DELIVERED,8/2/2021 14:57
1936901,DELIVERED,8/2/2021 14:57
1936923,DELIVERED,8/2/2021 14:57
1936978,DELIVERED,8/2/2021 14:57
1937022,DELIVERED,8/2/2021 14:57
1937074,DELIVERED,8/2/2021 14:57
1937095,DELIVERED,8/2/2021 14:57
1937254,DELIVERED,8/2/2021 14:57
1937326,DELIVERED,8/2/2021 14:57
1937330,DELIVERED,8/2/2021 14:57
1937350,DELIVERED,8/2/2021 14:57
1937518,DELIVERED,8/2/2021 14:57
1937525,DELIVERED,8/2/2021 14:57
1937527,DELIVERED,8/2/2021 14:57
1937532,DELIVERED,8/2/2021 14:57
1937548,DELIVERED,8/2/2021 14:57
1937550,DELIVERED,8/2/2021 14:57
1937562,DELIVERED,8/2/2021 14:57
1937783,DELIVERED,8/2/2021 14:57
1937910,DELIVERED,8/2/2021 14:57
1937998,DELIVERED,8/2/2021 14:57
1938018,DELIVERED,8/2/2021 14:57
1938112,DELIVERED,8/2/2021 14:57
1938119,DELIVERED,8/2/2021 14:57
1938128,DELIVERED,8/2/2021 14:57
1938332,DELIVERED,8/2/2021 14:57
1938466,DELIVERED,8/2/2021 14:57
1938990,DELIVERED,8/2/2021 14:57
1939006,DELIVERED,8/2/2021 14:57
1939097,DELIVERED,8/2/2021 14:57
1939097,DELIVERED,8/2/2021 14:57
1939106,DELIVERED,8/2/2021 14:57
1939178,DELIVERED,8/2/2021 14:57
1939325,DELIVERED,8/2/2021 14:57
1939343,DELIVERED,8/2/2021 14:57
1939588,DELIVERED,8/2/2021 14:57
1939604,DELIVERED,8/2/2021 14:57
1939620,DELIVERED,8/2/2021 14:57
1939648,DELIVERED,8/2/2021 14:57
1939727,DELIVERED,8/2/2021 14:57
1939777,DELIVERED,8/2/2021 14:57
1939788,DELIVERED,8/2/2021 14:57
1939875,DELIVERED,8/2/2021 14:57
1939968,DELIVERED,8/2/2021 14:57
1940000,DELIVERED,8/2/2021 14:57
1940025,DELIVERED,8/2/2021 14:58
1940098,DELIVERED,8/2/2021 14:58
1940136,DELIVERED,8/2/2021 14:58
1940161,DELIVERED,8/2/2021 14:58
1940175,DELIVERED,8/2/2021 14:58
1940195,DELIVERED,8/2/2021 14:58
1940215,DELIVERED,8/2/2021 14:58
1940313,DELIVERED,8/2/2021 14:58
1940313,DELIVERED,8/2/2021 14:58
1940331,DELIVERED,8/2/2021 14:58
1940411,DELIVERED,8/2/2021 14:58
1940432,DELIVERED,8/2/2021 14:58
1940455,DELIVERED,8/2/2021 14:58
1940457,DELIVERED,8/2/2021 14:58
1940471,DELIVERED,8/2/2021 14:58
1940566,DELIVERED,8/2/2021 14:58
1940643,DELIVERED,8/2/2021 14:58
1940650,DELIVERED,8/2/2021 14:58
1940655,DELIVERED,8/2/2021 14:58
1940668,DELIVERED,8/2/2021 14:58
1940679,DELIVERED,8/2/2021 14:58
1940718,DELIVERED,8/2/2021 14:58
1940768,DELIVERED,8/2/2021 14:58
1940773,DELIVERED,8/2/2021 14:58
1940800,DELIVERED,8/2/2021 14:58
1940827,DELIVERED,8/2/2021 14:58
1940829,DELIVERED,8/2/2021 14:58
1925623,CHECKED_OUT,8/2/2021 23:08
1925623,DELIVERED,8/2/2021 23:08
1925628,CHECKED_OUT,8/2/2021 23:08
1925628,CHECKED_OUT,8/2/2021 23:08
1925631,CHECKED_OUT,8/2/2021 23:08
1925638,CHECKED_OUT,8/2/2021 23:08
1925645,CHECKED_OUT,8/2/2021 23:08
1925674,CHECKED_OUT,8/2/2021 23:08
1925716,DELIVERED,8/2/2021 23:08
1925806,CHECKED_OUT,8/2/2021 23:08
1925809,CHECKED_OUT,8/2/2021 23:08
1925873,CHECKED_OUT,8/2/2021 23:08
1925873,CHECKED_OUT,8/2/2021 23:08
1925906,SCHEDULED,8/2/2021 23:08
1925926,SCHEDULED,8/2/2021 23:08
1925955,CHECKED_OUT,8/2/2021 23:08
1925958,CHECKED_OUT,8/2/2021 23:08
1925958,DELIVERED,8/2/2021 23:08
1926015,DELIVERED,8/2/2021 23:08
1926069,CHECKED_OUT,8/2/2021 23:08
1926098,CHECKED_OUT,8/2/2021 23:08
1926207,DELIVERED,8/2/2021 23:08
1926213,DELIVERED,8/2/2021 23:09
1926236,CHECKED_OUT,8/2/2021 23:09
1926236,DELIVERED,8/2/2021 23:09
1926255,DELIVERED,8/2/2021 23:09
1925989,DELIVERED,7/31/2021 6:26
1933928,DELIVERED,7/31/2021 6:26
1935120,DELIVERED,7/31/2021 6:26
1935254,DELIVERED,7/31/2021 6:26
1935454,DELIVERED,7/31/2021 6:31
1935717,DELIVERED,7/31/2021 6:36
1935989,DELIVERED,7/31/2021 6:46
1920586,DELIVERED,8/1/2021 20:46
1928329,DELIVERED,8/1/2021 20:46
1928441,DELIVERED,8/1/2021 20:46
1928471,DELIVERED,8/1/2021 20:46
1928522,DELIVERED,8/1/2021 20:46
1928522,DELIVERED,8/1/2021 20:46
1930163,DELIVERED,8/1/2021 20:46
1930302,DELIVERED,8/1/2021 20:46
1930386,DELIVERED,8/1/2021 20:46
1931036,DELIVERED,8/1/2021 20:46
1931308,DELIVERED,8/1/2021 20:46
1931342,DELIVERED,8/1/2021 20:46
1931559,DELIVERED,8/1/2021 20:46
1931659,DELIVERED,8/1/2021 20:46
1931759,DELIVERED,8/1/2021 20:46
1931853,DELIVERED,8/1/2021 20:46
1931899,DELIVERED,8/1/2021 20:46
1931977,CLOSURE_IN_PROGRESS,8/1/2021 20:46
1931991,DELIVERED,8/1/2021 20:46
1932023,DELIVERED,8/1/2021 20:46
1932151,DELIVERED,8/1/2021 20:46
1932348,DELIVERED,8/1/2021 20:46
1932419,DELIVERED,8/1/2021 20:46
1932435,DELIVERED,8/1/2021 20:46
1932737,DELIVERED,8/1/2021 20:46
1932846,DELIVERED,8/1/2021 20:46
1933139,DELIVERED,8/1/2021 20:46
1933343,DELIVERED,8/1/2021 20:46
1933413,DELIVERED,8/1/2021 20:46
1933766,DELIVERED,8/1/2021 20:46
1933766,DELIVERED,8/1/2021 20:46
1934183,DELIVERED,8/1/2021 20:47
1934250,DELIVERED,8/1/2021 20:47
1938233,DELIVERED,7/31/2021 7:21
1939098,DELIVERED,7/31/2021 7:36
1939129,DELIVERED,7/31/2021 7:36
1932306,DELIVERED,7/31/2021 13:11
1942845,DELIVERED,8/2/2021 6:56
1943046,DELIVERED,8/2/2021 6:56
1943495,DELIVERED,8/2/2021 6:56
1943645,DELIVERED,8/2/2021 6:56
1944019,DELIVERED,8/2/2021 6:56
1944087,DELIVERED,8/2/2021 6:56
1941055,DELIVERED,8/2/2021 7:01
1941443,DELIVERED,8/2/2021 7:01
1941460,DELIVERED,8/2/2021 7:01
1942024,DELIVERED,8/2/2021 7:01
1943062,DELIVERED,8/2/2021 7:01
1941268,DELIVERED,8/2/2021 7:06
1941268,DELIVERED,8/2/2021 7:06
1941717,DELIVERED,8/2/2021 7:06
1946592,DELIVERED,8/2/2021 7:06
1945967,DELIVERED,8/2/2021 7:11
1946154,DELIVERED,8/2/2021 7:11
1944228,DELIVERED,8/2/2021 7:31
1936168,DELIVERED,8/2/2021 14:56
1936270,DELIVERED,8/2/2021 14:56
1936303,DELIVERED,8/2/2021 14:56
1936304,DELIVERED,8/2/2021 14:56
1936323,DELIVERED,8/2/2021 14:56
1936324,DELIVERED,8/2/2021 14:56
1936565,DELIVERED,8/2/2021 14:57
1936634,DELIVERED,8/2/2021 14:57
1936680,DELIVERED,8/2/2021 14:57
1936713,DELIVERED,8/2/2021 14:57
1936730,DELIVERED,8/2/2021 14:57
1936857,DELIVERED,8/2/2021 14:57
1936902,DELIVERED,8/2/2021 14:57
1936904,DELIVERED,8/2/2021 14:57
1936920,DELIVERED,8/2/2021 14:57
1937098,DELIVERED,8/2/2021 14:57
1937099,DELIVERED,8/2/2021 14:57
1937118,DELIVERED,8/2/2021 14:57
1937527,DELIVERED,8/2/2021 14:57
1937562,DELIVERED,8/2/2021 14:57
1937575,DELIVERED,8/2/2021 14:57
1937592,DELIVERED,8/2/2021 14:57
1937740,DELIVERED,8/2/2021 14:57
1937759,DELIVERED,8/2/2021 14:57
1937788,DELIVERED,8/2/2021 14:57
1938062,DELIVERED,8/2/2021 14:57
1938084,DELIVERED,8/2/2021 14:57
1938172,DELIVERED,8/2/2021 14:57
1938188,DELIVERED,8/2/2021 14:57
1938192,DELIVERED,8/2/2021 14:57
1938300,DELIVERED,8/2/2021 14:57
1938316,DELIVERED,8/2/2021 14:57
1938335,DELIVERED,8/2/2021 14:57
1938338,DELIVERED,8/2/2021 14:57
1938388,DELIVERED,8/2/2021 14:57
1938989,DELIVERED,8/2/2021 14:57
1939079,DELIVERED,8/2/2021 14:57
1939093,DELIVERED,8/2/2021 14:57
1939157,DELIVERED,8/2/2021 14:57
1939173,DELIVERED,8/2/2021 14:57
1939200,DELIVERED,8/2/2021 14:57
1939231,DELIVERED,8/2/2021 14:57
1939313,DELIVERED,8/2/2021 14:57
1939419,DELIVERED,8/2/2021 14:57
1939444,DELIVERED,8/2/2021 14:57
1939495,DELIVERED,8/2/2021 14:57
1939527,DELIVERED,8/2/2021 14:57
1939624,DELIVERED,8/2/2021 14:57
1939686,DELIVERED,8/2/2021 14:57
1939686,DELIVERED,8/2/2021 14:57
1939687,DELIVERED,8/2/2021 14:57
1939773,DELIVERED,8/2/2021 14:57
1939776,DELIVERED,8/2/2021 14:57
1939790,DELIVERED,8/2/2021 14:57
1939806,DELIVERED,8/2/2021 14:57
1939904,DELIVERED,8/2/2021 14:57
1939957,DELIVERED,8/2/2021 14:57
1939958,DELIVERED,8/2/2021 14:57
1940004,DELIVERED,8/2/2021 14:57
1940004,DELIVERED,8/2/2021 14:58
1940084,DELIVERED,8/2/2021 14:58
